1	-1399,997
2	-1299,939
3	-959,4715
4	-816,6373
5	-999,9998
6	-899,9999
7	-799,4801
8	-699,9954
9	-599,9893
10	-499,7222
11	-400
12	-300
13	-197,2395
14	-79,96757
15	122,652
16	207,7793
17	304,0274
18	405,0404
19	500,1277
20	600,0195
21	700,0263
22	851,2916
23	916,1321
24	1000
25	1100
26	1205,136
27	1613,554
28	1400,005
